Benchmark,IPC,Instructions,Cycles,Simulation Time,Blocked Read,Blocked Write,Invincible Activated,Invincible Freed,LLC LOAD Access,LLC LOAD Hit,LLC LOAD Miss,LLC PREFETCH Access,LLC PREFETCH Hit,LLC PREFETCH Miss,LLC RFO Access,LLC RFO Hit,LLC RFO Miss,LLC TOTAL Access,LLC TOTAL Hit,LLC TOTAL Miss,LLC TRANSLATION Access,LLC TRANSLATION Hit,LLC TRANSLATION Miss,LLC WRITE Access,LLC WRITE Hit,LLC WRITE Miss,cpu0_DTLB LOAD Access,cpu0_DTLB LOAD Hit,cpu0_DTLB LOAD Miss,cpu0_DTLB PREFETCH Access,cpu0_DTLB PREFETCH Hit,cpu0_DTLB PREFETCH Miss,cpu0_DTLB RFO Access,cpu0_DTLB RFO Hit,cpu0_DTLB RFO Miss,cpu0_DTLB TOTAL Access,cpu0_DTLB TOTAL Hit,cpu0_DTLB TOTAL Miss,cpu0_DTLB TRANSLATION Access,cpu0_DTLB TRANSLATION Hit,cpu0_DTLB TRANSLATION Miss,cpu0_DTLB WRITE Access,cpu0_DTLB WRITE Hit,cpu0_DTLB WRITE Miss,cpu0_ITLB LOAD Access,cpu0_ITLB LOAD Hit,cpu0_ITLB LOAD Miss,cpu0_ITLB PREFETCH Access,cpu0_ITLB PREFETCH Hit,cpu0_ITLB PREFETCH Miss,cpu0_ITLB RFO Access,cpu0_ITLB RFO Hit,cpu0_ITLB RFO Miss,cpu0_ITLB TOTAL Access,cpu0_ITLB TOTAL Hit,cpu0_ITLB TOTAL Miss,cpu0_ITLB TRANSLATION Access,cpu0_ITLB TRANSLATION Hit,cpu0_ITLB TRANSLATION Miss,cpu0_ITLB WRITE Access,cpu0_ITLB WRITE Hit,cpu0_ITLB WRITE Miss,cpu0_L1D LOAD Access,cpu0_L1D LOAD Hit,cpu0_L1D LOAD Miss,cpu0_L1D PREFETCH Access,cpu0_L1D PREFETCH Hit,cpu0_L1D PREFETCH Miss,cpu0_L1D RFO Access,cpu0_L1D RFO Hit,cpu0_L1D RFO Miss,cpu0_L1D TOTAL Access,cpu0_L1D TOTAL Hit,cpu0_L1D TOTAL Miss,cpu0_L1D TRANSLATION Access,cpu0_L1D TRANSLATION Hit,cpu0_L1D TRANSLATION Miss,cpu0_L1D WRITE Access,cpu0_L1D WRITE Hit,cpu0_L1D WRITE Miss,cpu0_L1I LOAD Access,cpu0_L1I LOAD Hit,cpu0_L1I LOAD Miss,cpu0_L1I PREFETCH Access,cpu0_L1I PREFETCH Hit,cpu0_L1I PREFETCH Miss,cpu0_L1I RFO Access,cpu0_L1I RFO Hit,cpu0_L1I RFO Miss,cpu0_L1I TOTAL Access,cpu0_L1I TOTAL Hit,cpu0_L1I TOTAL Miss,cpu0_L1I TRANSLATION Access,cpu0_L1I TRANSLATION Hit,cpu0_L1I TRANSLATION Miss,cpu0_L1I WRITE Access,cpu0_L1I WRITE Hit,cpu0_L1I WRITE Miss,cpu0_L2C LOAD Access,cpu0_L2C LOAD Hit,cpu0_L2C LOAD Miss,cpu0_L2C PREFETCH Access,cpu0_L2C PREFETCH Hit,cpu0_L2C PREFETCH Miss,cpu0_L2C RFO Access,cpu0_L2C RFO Hit,cpu0_L2C RFO Miss,cpu0_L2C TOTAL Access,cpu0_L2C TOTAL Hit,cpu0_L2C TOTAL Miss,cpu0_L2C TRANSLATION Access,cpu0_L2C TRANSLATION Hit,cpu0_L2C TRANSLATION Miss,cpu0_L2C WRITE Access,cpu0_L2C WRITE Hit,cpu0_L2C WRITE Miss,cpu0_STLB LOAD Access,cpu0_STLB LOAD Hit,cpu0_STLB LOAD Miss,cpu0_STLB PREFETCH Access,cpu0_STLB PREFETCH Hit,cpu0_STLB PREFETCH Miss,cpu0_STLB RFO Access,cpu0_STLB RFO Hit,cpu0_STLB RFO Miss,cpu0_STLB TOTAL Access,cpu0_STLB TOTAL Hit,cpu0_STLB TOTAL Miss,cpu0_STLB TRANSLATION Access,cpu0_STLB TRANSLATION Hit,cpu0_STLB TRANSLATION Miss,cpu0_STLB WRITE Access,cpu0_STLB WRITE Hit,cpu0_STLB WRITE Miss
627.cam4_s-573B.champsimtrace.txt,1.389,200000002,143955453,01 hr 43 min 52 sec,0,0,156994,98278,141214,60062,81152,0,0,0,976503,21543,954960,2045336,1006258,1039078,3359,397,2962,924260,924256,4,27971588,27560705,410883,0,0,0,0,0,0,27971588,27560705,410883,0,0,0,0,0,0,10153438,10146856,6582,0,0,0,0,0,0,10153438,10146856,6582,0,0,0,0,0,0,26255458,25412891,842567,0,0,0,0,0,0,46814840,41588961,5225879,19890,15662,4228,20539492,16160408,4379084,12825898,12701760,124138,0,0,0,0,0,0,12825898,12701760,124138,0,0,0,0,0,0,486517,345303,141214,0,0,0,1085046,108543,976503,2684311,1563234,1121077,4187,828,3359,1108561,1108560,1,133367,113853,19514,0,0,0,0,0,0,133367,113853,19514,0,0,0,0,0,0
628.pop2_s-17B.champsimtrace.txt,2.256,200000004,88634177,00 hr 49 min 43 sec,0,0,113607,76353,927922,480719,447203,0,0,0,420212,184940,235272,1761160,1073776,687384,6881,1973,4908,406145,406144,1,27272381,27005927,266454,0,0,0,0,0,0,27272381,27005927,266454,0,0,0,0,0,0,5268329,5254856,13473,0,0,0,0,0,0,5268329,5254856,13473,0,0,0,0,0,0,30020859,25685497,4335362,0,0,0,0,0,0,43553055,35883481,7669574,11980,3370,8610,13520216,10194614,3325602,6701810,6475894,225916,0,0,0,0,0,0,6701810,6475894,225916,0,0,0,0,0,0,1514923,587001,927922,0,0,0,803641,383429,420212,2998120,1643104,1355016,8397,1516,6881,671159,671158,1,105016,95168,9848,0,0,0,0,0,0,105016,95168,9848,0,0,0,0,0,0
631.deepsjeng_s-928B.champsimtrace.txt,1.472,200000000,135904127,02 hr 22 min 31 sec,0,0,62389,59556,71231,12956,58275,0,0,0,5397,3356,2041,163692,52599,111093,53885,3108,50777,33179,33179,0,34208275,34057913,150362,0,0,0,0,0,0,34208275,34057913,150362,0,0,0,0,0,0,17504519,17503322,1197,0,0,0,0,0,0,17504519,17503322,1197,0,0,0,0,0,0,37271351,37026428,244923,0,0,0,0,0,0,60930020,60557016,373004,75431,10309,65122,23583238,23520279,62959,22364266,22107872,256394,0,0,0,0,0,0,22364266,22107872,256394,0,0,0,0,0,0,282718,211487,71231,0,0,0,19157,13760,5397,411120,280607,130513,64968,11083,53885,44277,44277,0,54498,17457,37041,0,0,0,0,0,0,54498,17457,37041,0,0,0,0,0,0
638.imagick_s-10316B.champsimtrace.txt,3.86,200000001,51807377,01 hr 06 min 20 sec,0,0,0,0,7752,10,7742,0,0,0,70,0,70,7847,35,7812,1,1,0,24,24,0,22289564,22019685,269879,0,0,0,0,0,0,22289564,22019685,269879,0,0,0,0,0,0,11652189,11652189,0,0,0,0,0,0,0,11652189,11652189,0,0,0,0,0,0,0,34299892,25309401,8990491,0,0,0,0,0,0,34309828,25316424,8993404,122,0,122,9814,7023,2791,15895571,15895525,46,0,0,0,0,0,0,15895571,15895525,46,0,0,0,0,0,0,1778027,1770275,7752,0,0,0,1186,1116,70,1782161,1774338,7823,122,121,1,2826,2826,0,92955,92833,122,0,0,0,0,0,0,92955,92833,122,0,0,0,0,0,0
641.leela_s-800B.champsimtrace.txt,1.541,200000000,129755258,02 hr 42 min 05 sec,0,0,9744,6925,41639,12984,28655,0,0,0,32967,411,32556,106023,44583,61440,300,71,229,31117,31117,0,35368814,35258152,110662,0,0,0,0,0,0,35368814,35258152,110662,0,0,0,0,0,0,15494836,15494711,125,0,0,0,0,0,0,15494836,15494711,125,0,0,0,0,0,0,38268233,37891724,376509,0,0,0,0,0,0,61698882,61035614,663268,1062,664,398,23429587,23143226,286361,19236009,19215157,20852,0,0,0,0,0,0,19236009,19215157,20852,0,0,0,0,0,0,212083,170444,41639,0,0,0,42221,9254,32967,299490,224584,74906,398,98,300,44788,44788,0,81369,80309,1060,0,0,0,0,0,0,81369,80309,1060,0,0,0,0,0,0
644.nab_s-5853B.champsimtrace.txt,2.412,200000001,82932295,01 hr 53 min 22 sec,0,0,17102,15511,42972,3087,39885,0,0,0,75,51,24,44317,4053,40264,491,136,355,779,779,0,33762413,33694245,68168,0,0,0,0,0,0,33762413,33694245,68168,0,0,0,0,0,0,19974,19956,18,0,0,0,0,0,0,19974,19956,18,0,0,0,0,0,0,39519059,39110854,408205,0,0,0,0,0,0,61589979,61178604,411375,1422,197,1225,22069498,22067553,1945,22216,21497,719,0,0,0,0,0,0,22216,21497,719,0,0,0,0,0,0,405378,362406,42972,0,0,0,636,561,75,557833,514295,43538,1225,734,491,150594,150594,0,64315,62917,1398,0,0,0,0,0,0,64315,62917,1398,0,0,0,0,0,0
648.exchange2_s-1699B.champsimtrace.txt,1.547,200000003,129255551,01 hr 30 min 52 sec,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,34785388,34785388,0,0,0,0,0,0,0,34785388,34785388,0,0,0,0,0,0,0,14536837,14536837,0,0,0,0,0,0,0,14536837,14536837,0,0,0,0,0,0,0,35117249,35117248,1,0,0,0,0,0,0,69424578,69424577,1,0,0,0,34307329,34307329,0,18248746,18245267,3479,0,0,0,0,0,0,18248746,18245267,3479,0,0,0,0,0,0,2014,2009,5,0,0,0,0,0,0,2014,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649.fotonik3d_s-1176B.champsimtrace.txt,1.108,200000000,180511856,01 hr 15 min 08 sec,0,0,277152,171542,1870192,5166,1865026,0,0,0,349,1,348,3590986,1725263,1865723,354,6,348,1720091,1720090,1,22230627,22044856,185771,0,0,0,0,0,0,22230627,22044856,185771,0,0,0,0,0,0,20838321,20837574,747,0,0,0,0,0,0,20838321,20837574,747,0,0,0,0,0,0,37526414,28622650,8903764,0,0,0,0,0,0,51595115,42679319,8915796,27605,26419,1186,14041096,14030250,10846,26904111,26890430,13681,0,0,0,0,0,0,26904111,26890430,13681,0,0,0,0,0,0,2649257,779064,1870193,0,0,0,3070,2721,349,4404896,2534000,1870896,1178,824,354,1751391,1751391,0,46873,19373,27500,0,0,0,0,0,0,46873,19373,27500,0,0,0,0,0,0
654.roms_s-842B.champsimtrace.txt,1.396,200000003,143232913,02 hr 39 min 50 sec,0,0,9672,8156,18130,868,17262,0,0,0,11721,324,11397,39817,11114,28703,75,31,44,9891,9891,0,26524925,26521281,3644,0,0,0,0,0,0,26524925,26521281,3644,0,0,0,0,0,0,3603703,3603703,0,0,0,0,0,0,0,3603703,3603703,0,0,0,0,0,0,0,26959137,26936227,22910,0,0,0,0,0,0,41769750,41731277,38473,623,546,77,14809990,14794504,15486,4532658,4531939,719,0,0,0,0,0,0,4532658,4531939,719,0,0,0,0,0,0,18257,127,18130,0,0,0,12126,405,11721,41764,11838,29926,77,2,75,11304,11304,0,695,73,622,0,0,0,0,0,0,695,73,622,0,0,0,0,0,0
657.xz_s-3167B.champsimtrace.txt,1.635,200000000,122346871,01 hr 33 min 26 sec,0,0,88782,81816,304888,143990,160898,0,0,0,71421,9858,61563,595785,368708,227077,29676,25061,4615,189800,189799,1,30138485,29037896,1100589,0,0,0,0,0,0,30138485,29037896,1100589,0,0,0,0,0,0,3521859,3518494,3365,0,0,0,0,0,0,3521859,3518494,3365,0,0,0,0,0,0,39652291,38796007,856284,0,0,0,0,0,0,53313360,52034744,1278616,104660,19362,85298,13556409,13219375,337034,4512736,4484142,28594,0,0,0,0,0,0,4512736,4484142,28594,0,0,0,0,0,0,534868,229980,304888,0,0,0,167352,95931,71421,1220576,814590,405986,85252,55576,29676,433104,433103,1,1013667,909009,104658,0,0,0,0,0,0,1013667,909009,104658,0,0,0,0,0,0
